image,panel_id,x,y,z
DJI_20220410132331_0038_T_JPG.rf.c9fa9fb68098e87e8ebb3c7e6d0a079e.jpg,10,-0.0068,-0.1789,0.5451
DJI_20220410132331_0038_T_JPG.rf.c9fa9fb68098e87e8ebb3c7e6d0a079e.jpg,11,0.1782,0.1423,0.3961
DJI_20220410132331_0038_T_JPG.rf.c9fa9fb68098e87e8ebb3c7e6d0a079e.jpg,12,0.0073,0.1407,0.3882
DJI_20220410132331_0038_T_JPG.rf.c9fa9fb68098e87e8ebb3c7e6d0a079e.jpg,13,-0.2143,-0.1585,0.5098
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,1,-0.0036,-0.0889,0.3843
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,2,0.2091,-0.1877,0.4902
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,3,-0.2912,-0.1429,0.698
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,4,0.0967,-0.0157,0.2235
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,5,-0.0017,-0.024,0.5294
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,6,-0.1934,-0.0132,0.4706
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,7,-0.007,-0.2024,0.5608
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,8,-0.3016,-0.2557,0.7176
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,9,0.0881,0.0228,0.2
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,10,0.0064,0.0813,0.5843
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,11,-0.2007,0.0743,0.4902
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,12,0.0971,0.0659,0.2196
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,13,0.0043,0.0975,0.3059
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,14,-0.1784,0.1455,0.4392
DJI_20220410132340_0041_T_JPG.rf.6bddaef4376e0f5aaf09e32108533028.jpg,15,0.2393,-0.1383,0.5569
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,1,0.1595,-0.0611,0.3725
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,2,-0.0092,-0.0809,0.5882
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,3,-0.2242,-0.0637,0.5294
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,4,0.1392,0.007,0.3216
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,5,-0.003,0.0185,0.4745
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,6,-0.179,0.0254,0.4275
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,7,0.1926,-0.155,0.4549
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,8,0.159,0.0727,0.3608
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,9,0.0,0.0794,0.3529
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,10,-0.1603,0.0937,0.3843
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,11,0.2185,0.1737,0.4941
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,12,0.0058,0.2246,0.6196
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,13,-0.0085,-0.118,0.3647
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,14,-0.195,0.1779,0.4745
DJI_20220410132343_0042_T_JPG.rf.47add8f8725008154402b1ea3c917376.jpg,15,-0.179,-0.1272,0.4196
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,1,-0.0049,-0.0474,0.2078
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,2,0.2415,-0.2183,0.5725
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,3,-0.1957,-0.0939,0.4588
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,4,0.1154,-0.0163,0.2667
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,5,-0.0189,-0.2323,0.6353
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,6,-0.0036,-0.01,0.2275
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,7,-0.2949,-0.2488,0.6863
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,8,-0.1688,-0.01,0.4
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,9,0.2197,0.0624,0.5059
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,10,-0.003,0.0663,0.4824
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,11,-0.198,0.0741,0.4745
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,12,0.1387,0.0956,0.3137
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,13,0.0008,0.1691,0.5255
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,14,-0.2592,0.2075,0.6235
DJI_20220410132346_0043_T_JPG.rf.4584b6c26889b7a9323023c9c8d7d499.jpg,15,0.17,-0.0981,0.4
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,1,0.0404,-0.0147,0.0941
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,2,-0.0043,-0.0421,0.3059
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,3,-0.1423,-0.04,0.3373
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,4,0.1295,0.0079,0.298
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,5,-0.001,0.0075,0.1608
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,6,-0.2217,0.0323,0.5294
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,7,0.1355,0.0649,0.3098
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,8,0.0009,0.0653,0.2824
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,9,0.1167,-0.0922,0.2745
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,10,-0.1407,0.0842,0.3412
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,11,0.2071,0.1706,0.4667
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,12,0.0067,0.227,0.6157
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,13,-0.1894,0.1764,0.4627
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,14,-0.0109,-0.1572,0.498
DJI_20220410132349_0044_T_JPG.rf.617c91290f928015dd4fcfcc794d0019.jpg,15,-0.2076,-0.1463,0.4902
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,1,-0.01,-0.1225,0.5333
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,2,0.1853,-0.1681,0.4392
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,3,-0.2697,-0.1328,0.6392
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,4,0.188,-0.0295,0.4392
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,5,-0.0184,-0.2151,0.5882
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,6,-0.0077,-0.0257,0.549
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,7,-0.1302,-0.0097,0.3098
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,8,-0.259,-0.2199,0.6118
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,9,0.1816,0.0492,0.4196
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,10,-0.0025,0.0432,0.3255
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,11,-0.216,0.0801,0.5176
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,12,0.1573,0.1065,0.3608
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,13,0.0,0.0871,0.2745
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,14,-0.1483,0.1195,0.3608
DJI_20220410132352_0045_T_JPG.rf.cfe89849ba54a5f122a5fdb57bd3b85f.jpg,15,0.1428,-0.0854,0.3373
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,1,0.1171,-0.0425,0.2745
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,2,-0.0127,-0.0669,0.5098
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,3,-0.1733,-0.0478,0.4078
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,4,0.1062,0.0069,0.2471
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,5,-0.0021,0.0063,0.1333
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,6,-0.2867,0.0474,0.6745
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,7,0.1458,0.0703,0.3333
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,8,-0.0029,0.1074,0.4706
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,9,-0.178,0.1052,0.4235
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,10,0.23,-0.1797,0.5451
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,11,0.2154,0.1791,0.4941
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,12,0.0,0.2146,0.5843
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,13,-0.2135,0.1934,0.5137
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,14,-0.0158,-0.1667,0.5333
DJI_20220410132355_0046_T_JPG.rf.00786c9a84e800c9972831e14d16e49b.jpg,15,-0.2283,-0.1583,0.5333
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,1,0.2536,-0.2327,0.6078
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,2,-0.012,-0.0975,0.4275
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,3,-0.2058,-0.1017,0.4824
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,4,0.1517,-0.0229,0.3569
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,5,-0.0233,-0.2366,0.6471
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,6,-0.0026,-0.0066,0.1373
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,7,-0.1921,-0.1628,0.4471
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,8,-0.1467,-0.0102,0.3451
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,9,0.1129,0.0304,0.2627
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,10,-0.0015,0.0149,0.1098
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,11,-0.1677,0.0613,0.3961
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,12,0.1419,0.0987,0.3255
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,13,-0.0021,0.1055,0.3294
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,14,-0.1554,0.1252,0.3725
DJI_20220410132356_0047_T_JPG.rf.19deb2c5920250464990170561274f44.jpg,15,0.086,-0.0507,0.2039
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,1,-0.0897,-0.0882,0.2314
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,2,0.0075,-0.0829,0.4824
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,3,-0.22,-0.0468,0.5255
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,4,0.2308,-0.0372,0.5294
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,5,-0.0101,0.0034,0.4314
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,6,-0.2575,0.0493,0.5843
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,7,0.2192,0.0608,0.5333
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,8,-0.0156,0.0412,0.2275
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,9,-0.1892,0.1062,0.4118
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,10,0.1831,0.1401,0.4745
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,11,-0.0765,0.2064,0.6706
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,12,0.0242,-0.1371,0.4431
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,13,-0.2125,-0.1425,0.5333
DJI_20220410132406_0050_T_JPG.rf.6d3b53ede08663de11949717f4ddf45e.jpg,14,0.2026,-0.116,0.4471
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,1,0.1321,-0.0372,0.3216
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,2,-0.0225,-0.045,0.4
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,3,-0.1313,-0.0317,0.298
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,4,0.1305,0.0218,0.3176
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,5,-0.0094,0.0127,0.1725
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,6,-0.2659,0.0484,0.6078
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,7,-0.0263,0.1259,0.5098
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,8,0.1887,0.1164,0.4627
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,9,-0.2061,0.1209,0.4745
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,10,0.2038,0.1884,0.4941
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,11,-0.2385,0.2095,0.5451
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,12,-0.0337,0.2376,0.6157
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,13,0.1839,-0.1353,0.451
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,14,-0.036,-0.1822,0.6235
DJI_20220410132409_0051_T_JPG.rf.086db7c5d6d6cf4363e521e50165a09a.jpg,15,-0.2989,-0.194,0.6784
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,1,0.0578,-0.0278,0.1412
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,2,-0.0196,-0.0623,0.3216
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,3,-0.1764,-0.0743,0.3961
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,4,0.1108,-0.0034,0.2706
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,5,-0.0177,-0.0033,0.298
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,6,-0.1879,-0.004,0.4235
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,7,0.167,-0.1466,0.4078
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,8,-0.2173,-0.1732,0.4863
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,9,-0.0311,-0.1759,0.498
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,10,0.1149,0.047,0.2784
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,11,-0.0228,0.0661,0.3843
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,12,-0.2001,0.0789,0.451
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,13,-0.0319,0.1855,0.5373
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,14,0.1456,0.1219,0.3529
DJI_20220410132412_0052_T_JPG.rf.56e520ffa7e08efa119d10a67298e7a3.jpg,15,-0.2454,0.1949,0.5569
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,1,-0.0303,-0.0558,0.5098
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,2,0.0992,-0.0262,0.2431
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,3,-0.1058,-0.0235,0.2392
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,4,0.1241,0.0231,0.302
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,5,-0.0284,0.0346,0.4431
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,6,-0.2602,0.0456,0.5843
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,7,0.1483,0.0925,0.3608
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,8,-0.0214,0.0953,0.3608
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,9,-0.2653,0.1613,0.6
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,10,0.224,0.2129,0.5451
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,11,0.1386,-0.0997,0.3412
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,12,-0.0288,-0.1219,0.4196
DJI_20220410132415_0053_T_JPG.rf.1bd3ec7e49803a0fd03b57490de9aff5.jpg,13,-0.1858,-0.1182,0.4157
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,1,-0.0327,-0.0896,0.4549
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,2,0.1549,-0.0751,0.3843
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,3,-0.1384,-0.0586,0.3098
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,4,-0.0329,-0.0067,0.4784
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,5,0.0949,-0.0029,0.2353
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,6,-0.2033,-0.0036,0.4549
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,7,0.1874,-0.1655,0.4667
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,8,-0.0421,-0.216,0.6118
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,9,-0.2665,-0.2082,0.5922
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,10,0.1625,0.0688,0.4
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,11,-0.0271,0.0694,0.4039
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,12,-0.163,0.065,0.3647
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,13,-0.0374,0.199,0.5843
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,14,0.2,0.1699,0.4941
DJI_20220410132418_0054_T_JPG.rf.d305fddd565f5e0ac4551fb02441ab5c.jpg,15,-0.2618,0.2045,0.5922
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,1,0.1254,-0.0329,0.3098
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,2,-0.0361,-0.0525,0.502
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,3,-0.1976,-0.0446,0.4392
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,4,0.1466,0.0276,0.3608
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,5,-0.0397,0.0432,0.5529
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,6,-0.2267,0.0431,0.502
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,7,0.1004,0.0641,0.2471
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,8,-0.029,0.1087,0.4118
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,9,-0.2383,0.1425,0.5333
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,10,-0.0,0.0,0.0
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,11,0.2142,0.2083,0.5333
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,12,0.1127,-0.0809,0.2784
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,13,-0.0484,-0.1874,0.6588
DJI_20220410132421_0055_T_JPG.rf.5dbb3993283a2116b84e2e120a2c4826.jpg,14,-0.1027,-0.0636,0.2275
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,1,0.119,-0.0294,0.2941
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,2,-0.0228,-0.0275,0.298
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,3,-0.146,-0.0285,0.3255
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,4,-0.0418,0.0498,0.5686
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,5,0.0984,0.0217,0.2431
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,6,-0.1888,0.0393,0.4196
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,7,0.0838,0.0568,0.2078
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,8,-0.0223,0.0883,0.3176
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,9,-0.2198,0.1363,0.4902
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,10,0.0603,-0.0414,0.149
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,11,-0.0165,-0.0597,0.2157
DJI_20220410132427_0057_T_JPG.rf.eb7411a3492cb35183d385c2bfcfc8ba.jpg,12,-0.1712,-0.1035,0.3765
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,1,0.0357,-0.0176,0.0902
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,2,-0.0196,-0.0433,0.2235
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,3,-0.1284,-0.0534,0.2824
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,4,0.062,-0.002,0.1569
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,5,-0.014,-0.0013,0.1686
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,6,-0.1355,-0.0014,0.298
DJI_20220410132436_0060_T_JPG.rf.29b55af9b0bdce2d4e0db51eeea163a0.jpg,7,0.1436,-0.1299,0.3647
